pelvis_x,pelvis_y,pelvis_z,spine_x,spine_y,spine_z,spine.001_x,spine.001_y,spine.001_z,neck_x,neck_y,neck_z,face_x,face_y,face_z,face_EndSite_x,face_EndSite_y,face_EndSite_z,shoulder.L_x,shoulder.L_y,shoulder.L_z,upper_arm.L_x,upper_arm.L_y,upper_arm.L_z,forearm.L_x,forearm.L_y,forearm.L_z,forearm.L_EndSite_x,forearm.L_EndSite_y,forearm.L_EndSite_z,shoulder.R_x,shoulder.R_y,shoulder.R_z,upper_arm.R_x,upper_arm.R_y,upper_arm.R_z,forearm.R_x,forearm.R_y,forearm.R_z,forearm.R_EndSite_x,forearm.R_EndSite_y,forearm.R_EndSite_z,pelvis.L_x,pelvis.L_y,pelvis.L_z,pelvis.L_EndSite_x,pelvis.L_EndSite_y,pelvis.L_EndSite_z,pelvis.R_x,pelvis.R_y,pelvis.R_z,pelvis.R_EndSite_x,pelvis.R_EndSite_y,pelvis.R_EndSite_z,thigh.L_x,thigh.L_y,thigh.L_z,shin.L_x,shin.L_y,shin.L_z,foot.L_x,foot.L_y,foot.L_z,foot.L_EndSite_x,foot.L_EndSite_y,foot.L_EndSite_z,thigh.R_x,thigh.R_y,thigh.R_z,shin.R_x,shin.R_y,shin.R_z,foot.R_x,foot.R_y,foot.R_z,foot.R_EndSite_x,foot.R_EndSite_y,foot.R_EndSite_z
0.042880, -0.018471, 0.014332,0.042880, -0.018471, 0.014332,0.061899, 0.256320, -0.015523,0.080917, 0.531112, -0.045378,0.087431, 0.741597, 0.000725,0.080930, 0.722353, 0.033453,0.080917, 0.531112, -0.045378,0.260612, 0.516439, -0.047596,0.293063, 0.220139, -0.035991,0.166540, 0.041624, 0.105417,0.080917, 0.531112, -0.045378,-0.098764, 0.545955, -0.043178,-0.180133, 0.263356, -0.018938,-0.069727, 0.065418, 0.126841,0.042880, -0.018471, 0.014332,0.148558, -0.025477, 0.012126,0.042880, -0.018471, 0.014332,-0.062798, -0.011465, 0.016538,0.148790, -0.018471, 0.012121,0.139449, -0.441242, -0.031627,0.154055, -0.847985, -0.065322,0.222641, -0.923157, 0.116177,-0.063030, -0.018471, 0.016543,-0.102731, -0.439019, -0.005180,-0.159456, -0.858439, -0.060225,-0.226420, -0.932071, 0.132916
0.042951, -0.018540, 0.014358,0.042951, -0.018540, 0.014358,0.061919, 0.256258, -0.015469,0.080888, 0.531056, -0.045295,0.087552, 0.741565, 0.000680,0.081094, 0.722247, 0.033374,0.080888, 0.531056, -0.045295,0.260589, 0.516437, -0.047423,0.293077, 0.220124, -0.036280,0.166378, 0.041811, 0.105226,0.080888, 0.531056, -0.045295,-0.098799, 0.545845, -0.043186,-0.180283, 0.263283, -0.018910,-0.069990, 0.065384, 0.127008,0.042951, -0.018540, 0.014358,0.148634, -0.025493, 0.012210,0.042951, -0.018540, 0.014358,-0.062732, -0.011587, 0.016506,0.148862, -0.018540, 0.012206,0.139424, -0.441301, -0.031610,0.154066, -0.848042, -0.065317,0.222627, -0.923197, 0.116198,-0.062960, -0.018540, 0.016510,-0.102724, -0.439079, -0.005268,-0.159291, -0.858524, -0.060280,-0.226345, -0.931976, 0.132897
0.043000, -0.018603, 0.014322,0.043000, -0.018603, 0.014322,0.061928, 0.256204, -0.015440,0.080857, 0.531012, -0.045201,0.087643, 0.741549, 0.000629,0.081273, 0.722168, 0.033303,0.080857, 0.531012, -0.045201,0.260564, 0.516459, -0.047246,0.293148, 0.220137, -0.036646,0.166305, 0.042020, 0.104979,0.080857, 0.531012, -0.045201,-0.098837, 0.545736, -0.043174,-0.180442, 0.263216, -0.018819,-0.070263, 0.065340, 0.127216,0.043000, -0.018603, 0.014322,0.148686, -0.025505, 0.012192,0.043000, -0.018603, 0.014322,-0.062686, -0.011701, 0.016452,0.148911, -0.018603, 0.012187,0.139369, -0.441366, -0.031592,0.154081, -0.848103, -0.065314,0.222615, -0.923191, 0.116240,-0.062911, -0.018603, 0.016457,-0.102748, -0.439131, -0.005390,-0.159161, -0.858607, -0.060331,-0.226290, -0.931903, 0.132879
0.043022, -0.018749, 0.014257,0.043022, -0.018749, 0.014257,0.061926, 0.256068, -0.015432,0.080829, 0.530886, -0.045119,0.087709, 0.741443, 0.000600,0.081444, 0.722019, 0.033268,0.080829, 0.530886, -0.045119,0.260542, 0.516396, -0.047101,0.293173, 0.220061, -0.037009,0.166242, 0.042129, 0.104770,0.080829, 0.530886, -0.045119,-0.098871, 0.545546, -0.043156,-0.180607, 0.263072, -0.018706,-0.070535, 0.065197, 0.127412,0.043022, -0.018749, 0.014257,0.148710, -0.025618, 0.012112,0.043022, -0.018749, 0.014257,-0.062666, -0.011880, 0.016402,0.148933, -0.018749, 0.012108,0.139314, -0.441518, -0.031595,0.154100, -0.848252, -0.065318,0.222605, -0.923271, 0.116275,-0.062889, -0.018749, 0.016406,-0.102794, -0.439266, -0.005541,-0.159072, -0.858773, -0.060382,-0.226254, -0.931937, 0.132861
0.043012, -0.019115, 0.014201,0.043012, -0.019115, 0.014201,0.061906, 0.255709, -0.015428,0.080799, 0.530534, -0.045057,0.087774, 0.741096, 0.000626,0.081627, 0.721655, 0.033308,0.080799, 0.530534, -0.045057,0.260519, 0.516119, -0.047014,0.293026, 0.219759, -0.037240,0.166007, 0.042074, 0.104769,0.080799, 0.530534, -0.045057,-0.098906, 0.545120, -0.043118,-0.180763, 0.262684, -0.018623,-0.070781, 0.064837, 0.127600,0.043012, -0.019115, 0.014201,0.148699, -0.025990, 0.012028,0.043012, -0.019115, 0.014201,-0.062675, -0.012240, 0.016374,0.148923, -0.019115, 0.012023,0.139326, -0.441888, -0.031645,0.154126, -0.848625, -0.065334,0.222576, -0.923595, 0.116300,-0.062899, -0.019115, 0.016379,-0.102827, -0.439622, -0.005704,-0.159026, -0.859153, -0.060448,-0.226239, -0.932177, 0.132836
0.042970, -0.019660, 0.014168,0.042970, -0.019660, 0.014168,0.061866, 0.255168, -0.015422,0.080761, 0.529997, -0.045012,0.087869, 0.740548, 0.000704,0.081864, 0.721115, 0.033416,0.080761, 0.529997, -0.045012,0.260488, 0.515676, -0.046996,0.292694, 0.219281, -0.037299,0.165537, 0.041913, 0.104983,0.080761, 0.529997, -0.045012,-0.098952, 0.544489, -0.043046,-0.180903, 0.262076, -0.018607,-0.070986, 0.064319, 0.127786,0.042970, -0.019660, 0.014168,0.148654, -0.026580, 0.011971,0.042970, -0.019660, 0.014168,-0.062714, -0.012740, 0.016366,0.148880, -0.019660, 0.011966,0.139430, -0.442432, -0.031740,0.154157, -0.849178, -0.065358,0.222514, -0.924114, 0.116325,-0.062940, -0.019660, 0.016370,-0.102826, -0.440164, -0.005855,-0.159009, -0.859705, -0.060529,-0.226234, -0.932555, 0.132817
0.042906, -0.020154, 0.014144,0.042906, -0.020154, 0.014144,0.061812, 0.254677, -0.015416,0.080718, 0.529508, -0.044976,0.088007, 0.740045, 0.000776,0.082158, 0.720633, 0.033529,0.080718, 0.529508, -0.044976,0.260451, 0.515280, -0.047022,0.292312, 0.218851, -0.037240,0.165026, 0.041751, 0.105261,0.080718, 0.529508, -0.044976,-0.099002, 0.543907, -0.042947,-0.181033, 0.261504, -0.018656,-0.071144, 0.063869, 0.127923,0.042906, -0.020154, 0.014144,0.148586, -0.027132, 0.011928,0.042906, -0.020154, 0.014144,-0.062774, -0.013176, 0.016360,0.148816, -0.020154, 0.011924,0.139578, -0.442925, -0.031843,0.154180, -0.849681, -0.065381,0.222438, -0.924592, 0.116349,-0.063004, -0.020154, 0.016364,-0.102788, -0.440662, -0.005975,-0.158991, -0.860207, -0.060599,-0.226211, -0.932847, 0.132828
0.042822, -0.020438, 0.014109,0.042822, -0.020438, 0.014109,0.061750, 0.254395, -0.015414,0.080677, 0.529229, -0.044937,0.088166, 0.739761, 0.000806,0.082460, 0.720374, 0.033599,0.080677, 0.529229, -0.044937,0.260415, 0.515068, -0.047043,0.292029, 0.218617, -0.037139,0.164712, 0.041643, 0.105489,0.080677, 0.529229, -0.044937,-0.099047, 0.543560, -0.042850,-0.181161, 0.261166, -0.018737,-0.071267, 0.063618, 0.127955,0.042822, -0.020438, 0.014109,0.148498, -0.027464, 0.011873,0.042822, -0.020438, 0.014109,-0.062854, -0.013412, 0.016346,0.148731, -0.020438, 0.011867,0.139701, -0.443211, -0.031923,0.154171, -0.849977, -0.065398,0.222375, -0.924871, 0.116360,-0.063087, -0.020438, 0.016351,-0.102726, -0.440956, -0.006050,-0.158956, -0.860504, -0.060628,-0.226154, -0.932913, 0.132893
0.042725, -0.020562, 0.014048,0.042725, -0.020562, 0.014048,0.061688, 0.254274, -0.015424,0.080651, 0.529111, -0.044896,0.088327, 0.739641, 0.000823,0.082741, 0.720285, 0.033655,0.080651, 0.529111, -0.044896,0.260391, 0.514990, -0.047029,0.291881, 0.218528, -0.037044,0.164597, 0.041611, 0.105684,0.080651, 0.529111, -0.044896,-0.099076, 0.543402, -0.042782,-0.181271, 0.261018, -0.018828,-0.071358, 0.063500, 0.127891,0.042725, -0.020562, 0.014048,0.148398, -0.027617, 0.011778,0.042725, -0.020562, 0.014048,-0.062948, -0.013507, 0.016318,0.148634, -0.020562, 0.011773,0.139776, -0.443341, -0.031990,0.154129, -0.850116, -0.065407,0.222330, -0.925004, 0.116354,-0.063184, -0.020562, 0.016323,-0.102649, -0.441096, -0.006091,-0.158906, -0.860646, -0.060619,-0.226073, -0.932798, 0.133008
0.042644, -0.020637, 0.013950,0.042644, -0.020637, 0.013950,0.061643, 0.254204, -0.015453,0.080643, 0.529046, -0.044857,0.088500, 0.739568, 0.000867,0.083042, 0.720258, 0.033747,0.080643, 0.529046, -0.044857,0.260386, 0.514953, -0.046986,0.291817, 0.218485, -0.036979,0.164500, 0.041719, 0.105908,0.080643, 0.529046, -0.044857,-0.099087, 0.543309, -0.042745,-0.181328, 0.260928, -0.018922,-0.071399, 0.063431, 0.127814,0.042644, -0.020637, 0.013950,0.148316, -0.027699, 0.011631,0.042644, -0.020637, 0.013950,-0.063028, -0.013575, 0.016269,0.148552, -0.020637, 0.011626,0.139830, -0.443425, -0.032078,0.154071, -0.850211, -0.065408,0.222296, -0.925095, 0.116346,-0.063264, -0.020637, 0.016274,-0.102561, -0.441187, -0.006128,-0.158844, -0.860742, -0.060596,-0.225996, -0.932604, 0.133145
0.042609, -0.020694, 0.013807,0.042609, -0.020694, 0.013807,0.061627, 0.254155, -0.015507,0.080644, 0.529005, -0.044820,0.088714, 0.739520, 0.000903,0.083426, 0.720274, 0.033849,0.080644, 0.529005, -0.044820,0.260389, 0.514938, -0.046945,0.291778, 0.218465, -0.036966,0.164302, 0.042009, 0.106161,0.080644, 0.529005, -0.044820,-0.099087, 0.543243, -0.042714,-0.181341, 0.260856, -0.019002,-0.071391, 0.063437, 0.127823,0.042609, -0.020694, 0.013807,0.148280, -0.027743, 0.011426,0.042609, -0.020694, 0.013807,-0.063062, -0.013645, 0.016188,0.148515, -0.020694, 0.011421,0.139877, -0.443493, -0.032197,0.154010, -0.850293, -0.065403,0.222258, -0.925161, 0.116349,-0.063297, -0.020694, 0.016193,-0.102475, -0.441257, -0.006180,-0.158772, -0.860818, -0.060583,-0.225933, -0.932379, 0.133266
0.042622, -0.020718, 0.013628,0.042622, -0.020718, 0.013628,0.061636, 0.254143, -0.015575,0.080649, 0.529005, -0.044778,0.088988, 0.739528, 0.000860,0.083915, 0.720350, 0.033879,0.080649, 0.529005, -0.044778,0.260395, 0.514960, -0.046922,0.291760, 0.218481, -0.037030,0.164070, 0.042402, 0.106371,0.080649, 0.529005, -0.044778,-0.099084, 0.543222, -0.042652,-0.181354, 0.260831, -0.019042,-0.071361, 0.063564, 0.127954,0.042622, -0.020718, 0.013628,0.148293, -0.027746, 0.011176,0.042622, -0.020718, 0.013628,-0.063049, -0.013690, 0.016080,0.148526, -0.020718, 0.011171,0.139906, -0.443530, -0.032320,0.153943, -0.850344, -0.065396,0.222210, -0.925182, 0.116361,-0.063282, -0.020718, 0.016085,-0.102400, -0.441288, -0.006247,-0.158691, -0.860858, -0.060590,-0.225874, -0.932142, 0.133353
0.042656, -0.020717, 0.013453,0.042656, -0.020717, 0.013453,0.061657, 0.254158, -0.015632,0.080658, 0.529033, -0.044716,0.089312, 0.739581, 0.000748,0.084476, 0.720451, 0.033831,0.080658, 0.529033, -0.044716,0.260404, 0.515004, -0.046911,0.291789, 0.218521, -0.037197,0.163942, 0.042757, 0.106449,0.080658, 0.529033, -0.044716,-0.099076, 0.543234, -0.042539,-0.181398, 0.260849, -0.019038,-0.071338, 0.063761, 0.128149,0.042656, -0.020717, 0.013453,0.148326, -0.027733, 0.010933,0.042656, -0.020717, 0.013453,-0.063014, -0.013701, 0.015973,0.148559, -0.020717, 0.010928,0.139909, -0.443544, -0.032416,0.153874, -0.850369, -0.065387,0.222159, -0.925162, 0.116382,-0.063247, -0.020717, 0.015978,-0.102340, -0.441292, -0.006308,-0.158615, -0.860870, -0.060606,-0.225813, -0.931918, 0.133419
0.042691, -0.020717, 0.013323,0.042691, -0.020717, 0.013323,0.061682, 0.254170, -0.015657,0.080673, 0.529057, -0.044635,0.089647, 0.739626, 0.000664,0.085058, 0.720519, 0.033794,0.080673, 0.529057, -0.044635,0.260420, 0.515044, -0.046897,0.291884, 0.218561, -0.037468,0.163973, 0.043000, 0.106371,0.080673, 0.529057, -0.044635,-0.099061, 0.543241, -0.042391,-0.181455, 0.260866, -0.019022,-0.071323, 0.063925, 0.128308,0.042691, -0.020717, 0.013323,0.148360, -0.027729, 0.010754,0.042691, -0.020717, 0.013323,-0.062978, -0.013705, 0.015892,0.148593, -0.020717, 0.010749,0.139911, -0.443554, -0.032493,0.153815, -0.850388, -0.065375,0.222122, -0.925126, 0.116408,-0.063211, -0.020717, 0.015897,-0.102295, -0.441295, -0.006347,-0.158566, -0.860877, -0.060619,-0.225759, -0.931723, 0.133482
0.042724, -0.020727, 0.013250,0.042724, -0.020727, 0.013250,0.061710, 0.254169, -0.015647,0.080696, 0.529065, -0.044542,0.089950, 0.739643, 0.000662,0.085629, 0.720531, 0.033826,0.080696, 0.529065, -0.044542,0.260444, 0.515076, -0.046872,0.292025, 0.218594, -0.037784,0.164105, 0.043170, 0.106213,0.080696, 0.529065, -0.044542,-0.099039, 0.543225, -0.042231,-0.181502, 0.260856, -0.019033,-0.071318, 0.064001, 0.128372,0.042724, -0.020727, 0.013250,0.148393, -0.027733, 0.010658,0.042724, -0.020727, 0.013250,-0.062945, -0.013721, 0.015842,0.148625, -0.020727, 0.010652,0.139940, -0.443565, -0.032573,0.153775, -0.850410, -0.065359,0.222106, -0.925095, 0.116437,-0.063177, -0.020727, 0.015848,-0.102268, -0.441306, -0.006375,-0.158551, -0.860889, -0.060621,-0.225725, -0.931553, 0.133552
0.042756, -0.020750, 0.013217,0.042756, -0.020750, 0.013217,0.061742, 0.254153, -0.015612,0.080729, 0.529056, -0.044441,0.090226, 0.739632, 0.000723,0.086179, 0.720498, 0.033908,0.080729, 0.529056, -0.044441,0.260478, 0.515093, -0.046849,0.292175, 0.218615, -0.038055,0.164259, 0.043307, 0.106087,0.080729, 0.529056, -0.044441,-0.099008, 0.543190, -0.042050,-0.181545, 0.260825, -0.019078,-0.071343, 0.063997, 0.128350,0.042756, -0.020750, 0.013217,0.148426, -0.027735, 0.010613,0.042756, -0.020750, 0.013217,-0.062914, -0.013765, 0.015821,0.148657, -0.020750, 0.010607,0.140002, -0.443584, -0.032665,0.153750, -0.850440, -0.065345,0.222103, -0.925085, 0.116460,-0.063145, -0.020750, 0.015827,-0.102257, -0.441326, -0.006408,-0.158563, -0.860912, -0.060613,-0.225716, -0.931419, 0.133624
0.042784, -0.020799, 0.013208,0.042784, -0.020799, 0.013208,0.061780, 0.254110, -0.015556,0.080776, 0.529020, -0.044319,0.090537, 0.739580, 0.000859,0.086724, 0.720423, 0.034059,0.080776, 0.529020, -0.044319,0.260525, 0.515075, -0.046851,0.292295, 0.218599, -0.038242,0.164397, 0.043393, 0.106040,0.080776, 0.529020, -0.044319,-0.098960, 0.543135, -0.041804,-0.181610, 0.260779, -0.019131,-0.071414, 0.063928, 0.128271,0.042784, -0.020799, 0.013208,0.148456, -0.027751, 0.010587,0.042784, -0.020799, 0.013208,-0.062888, -0.013847, 0.015829,0.148684, -0.020799, 0.010581,0.140084, -0.443627, -0.032763,0.153736, -0.850494, -0.065340,0.222104, -0.925114, 0.116469,-0.063116, -0.020799, 0.015835,-0.102255, -0.441370, -0.006450,-0.158582, -0.860959, -0.060609,-0.225719, -0.931347, 0.133677
0.042806, -0.020873, 0.013230,0.042806, -0.020873, 0.013230,0.061821, 0.254043, -0.015456,0.080835, 0.528959, -0.044142,0.090944, 0.739473, 0.001176,0.087298, 0.720306, 0.034389,0.080835, 0.528959, -0.044142,0.260583, 0.515023, -0.046854,0.292347, 0.218544, -0.038351,0.164507, 0.043397, 0.106054,0.080835, 0.528959, -0.044142,-0.098899, 0.543066, -0.041448,-0.181696, 0.260722, -0.019153,-0.071513, 0.063789, 0.128148,0.042806, -0.020873, 0.013230,0.148480, -0.027791, 0.010582,0.042806, -0.020873, 0.013230,-0.062868, -0.013955, 0.015878,0.148706, -0.020873, 0.010576,0.140168, -0.443694, -0.032849,0.153725, -0.850571, -0.065344,0.222107, -0.925177, 0.116465,-0.063094, -0.020873, 0.015884,-0.102260, -0.441437, -0.006483,-0.158597, -0.861028, -0.060616,-0.225724, -0.931328, 0.133706
