pelvis_x,pelvis_y,pelvis_z,spine_x,spine_y,spine_z,spine.001_x,spine.001_y,spine.001_z,neck_x,neck_y,neck_z,face_x,face_y,face_z,face_EndSite_x,face_EndSite_y,face_EndSite_z,shoulder.L_x,shoulder.L_y,shoulder.L_z,upper_arm.L_x,upper_arm.L_y,upper_arm.L_z,forearm.L_x,forearm.L_y,forearm.L_z,forearm.L_EndSite_x,forearm.L_EndSite_y,forearm.L_EndSite_z,shoulder.R_x,shoulder.R_y,shoulder.R_z,upper_arm.R_x,upper_arm.R_y,upper_arm.R_z,forearm.R_x,forearm.R_y,forearm.R_z,forearm.R_EndSite_x,forearm.R_EndSite_y,forearm.R_EndSite_z,pelvis.L_x,pelvis.L_y,pelvis.L_z,pelvis.L_EndSite_x,pelvis.L_EndSite_y,pelvis.L_EndSite_z,pelvis.R_x,pelvis.R_y,pelvis.R_z,pelvis.R_EndSite_x,pelvis.R_EndSite_y,pelvis.R_EndSite_z,thigh.L_x,thigh.L_y,thigh.L_z,shin.L_x,shin.L_y,shin.L_z,foot.L_x,foot.L_y,foot.L_z,foot.L_EndSite_x,foot.L_EndSite_y,foot.L_EndSite_z,thigh.R_x,thigh.R_y,thigh.R_z,shin.R_x,shin.R_y,shin.R_z,foot.R_x,foot.R_y,foot.R_z,foot.R_EndSite_x,foot.R_EndSite_y,foot.R_EndSite_z
0.061168, -0.018229, 0.068071,0.061168, -0.018229, 0.068071,0.063588, 0.285290, 0.024044,0.066007, 0.588809, -0.019983,0.097095, 0.814810, 0.052832,0.103120, 0.792605, 0.079626,0.066007, 0.588809, -0.019983,0.256290, 0.579572, -0.033902,0.298253, 0.258827, -0.014551,0.261511, 0.012862, 0.079892,0.066007, 0.588809, -0.019983,-0.124268, 0.598226, -0.006091,-0.182365, 0.287192, 0.014503,-0.162900, 0.022668, 0.098653,0.061168, -0.018229, 0.068071,0.177069, -0.020067, 0.070133,0.061168, -0.018229, 0.068071,-0.054733, -0.016391, 0.066009,0.177084, -0.018229, 0.070133,0.153355, -0.440796, -0.002802,0.167179, -0.856572, -0.068974,0.201864, -0.929969, 0.122578,-0.054748, -0.018229, 0.066009,-0.086079, -0.434526, 0.006733,-0.147393, -0.854458, -0.068040,-0.208766, -0.930552, 0.125296
0.060201, -0.018335, 0.068322,0.060201, -0.018335, 0.068322,0.062305, 0.285117, 0.023815,0.064410, 0.588568, -0.020693,0.095264, 0.814452, 0.052579,0.101162, 0.792228, 0.079386,0.064410, 0.588568, -0.020693,0.254630, 0.579470, -0.035515,0.296815, 0.258806, -0.015316,0.259563, 0.012784, 0.078778,0.064410, 0.588568, -0.020693,-0.125804, 0.597845, -0.005898,-0.182900, 0.286635, 0.014819,-0.164353, 0.021754, 0.098052,0.060201, -0.018335, 0.068322,0.176109, -0.020221, 0.069894,0.060201, -0.018335, 0.068322,-0.055707, -0.016449, 0.066750,0.176124, -0.018335, 0.069894,0.152433, -0.440955, -0.002751,0.166997, -0.856667, -0.069162,0.201937, -0.930205, 0.122289,-0.055722, -0.018335, 0.066750,-0.086592, -0.434477, 0.006156,-0.147563, -0.854454, -0.068647,-0.208631, -0.930334, 0.124869
0.058728, -0.018642, 0.067954,0.058728, -0.018642, 0.067954,0.060885, 0.284792, 0.023333,0.063041, 0.588227, -0.021288,0.093296, 0.814047, 0.052432,0.099107, 0.791800, 0.079239,0.063041, 0.588227, -0.021288,0.253195, 0.579287, -0.037037,0.295599, 0.258659, -0.016732,0.257517, 0.012965, 0.077886,0.063041, 0.588227, -0.021288,-0.127106, 0.597345, -0.005567,-0.183394, 0.286021, 0.015648,-0.165749, 0.020630, 0.097440,0.058728, -0.018642, 0.067954,0.174644, -0.020600, 0.068623,0.058728, -0.018642, 0.067954,-0.057188, -0.016684, 0.067285,0.174660, -0.018642, 0.068623,0.151524, -0.441455, -0.003070,0.166867, -0.857154, -0.069387,0.202398, -0.931196, 0.121762,-0.057204, -0.018642, 0.067285,-0.087166, -0.434654, 0.005360,-0.147798, -0.854738, -0.069115,-0.208610, -0.930673, 0.124460
0.056762, -0.018947, 0.067277,0.056762, -0.018947, 0.067277,0.059215, 0.284508, 0.022811,0.061667, 0.587963, -0.021655,0.091191, 0.813791, 0.052334,0.096848, 0.791531, 0.079162,0.061667, 0.587963, -0.021655,0.251763, 0.579030, -0.038087,0.294311, 0.258408, -0.017992,0.255205, 0.013322, 0.077779,0.061667, 0.587963, -0.021655,-0.128423, 0.597075, -0.005250,-0.184149, 0.285683, 0.016450,-0.167206, 0.019889, 0.097073,0.056762, -0.018947, 0.067277,0.172679, -0.020942, 0.067015,0.056762, -0.018947, 0.067277,-0.059155, -0.016952, 0.067539,0.172696, -0.018947, 0.067015,0.150680, -0.442017, -0.003504,0.166788, -0.857716, -0.069640,0.203125, -0.932409, 0.121103,-0.059172, -0.018947, 0.067539,-0.087959, -0.434874, 0.004493,-0.148088, -0.855130, -0.069416,-0.208627, -0.931358, 0.124130
0.054609, -0.019142, 0.066765,0.054609, -0.019142, 0.066765,0.057383, 0.284327, 0.022412,0.060157, 0.587795, -0.021942,0.089003, 0.813681, 0.052142,0.094344, 0.791425, 0.079039,0.060157, 0.587795, -0.021942,0.250203, 0.578617, -0.038815,0.292846, 0.257981, -0.019146,0.252662, 0.013704, 0.078233,0.060157, 0.587795, -0.021942,-0.129882, 0.597152, -0.005096,-0.185264, 0.285709, 0.016740,-0.168938, 0.019799, 0.097108,0.054609, -0.019142, 0.066765,0.170523, -0.021135, 0.065891,0.054609, -0.019142, 0.066765,-0.061305, -0.017149, 0.067638,0.170540, -0.019142, 0.065891,0.150043, -0.442432, -0.003763,0.166893, -0.858109, -0.069848,0.203880, -0.933224, 0.120604,-0.061322, -0.019142, 0.067639,-0.089162, -0.434999, 0.003714,-0.148569, -0.855442, -0.069718,-0.208739, -0.931957, 0.123830
0.052568, -0.019284, 0.066693,0.052568, -0.019284, 0.066693,0.055589, 0.284163, 0.022210,0.058610, 0.587611, -0.022273,0.086848, 0.813578, 0.051795,0.091817, 0.791343, 0.078780,0.058610, 0.587611, -0.022273,0.248612, 0.577983, -0.039390,0.291310, 0.257309, -0.020457,0.250247, 0.013996, 0.078945,0.058610, 0.587611, -0.022273,-0.131385, 0.597418, -0.005183,-0.186602, 0.285927, 0.016405,-0.171056, 0.020142, 0.097337,0.052568, -0.019284, 0.066693,0.168481, -0.021247, 0.065651,0.052568, -0.019284, 0.066693,-0.063345, -0.017321, 0.067735,0.168497, -0.019284, 0.065651,0.149491, -0.442678, -0.003793,0.167211, -0.858303, -0.069977,0.204422, -0.933357, 0.120456,-0.063361, -0.019284, 0.067735,-0.090708, -0.435070, 0.003134,-0.149250, -0.855662, -0.070137,-0.209026, -0.932304, 0.123482
0.050703, -0.019435, 0.067063,0.050703, -0.019435, 0.067063,0.053941, 0.283963, 0.022260,0.057179, 0.587361, -0.022542,0.084840, 0.813443, 0.051394,0.089620, 0.791224, 0.078426,0.057179, 0.587361, -0.022542,0.247155, 0.577226, -0.039661,0.289857, 0.256506, -0.021539,0.248338, 0.014184, 0.080071,0.057179, 0.587361, -0.022542,-0.132789, 0.597675, -0.005450,-0.187930, 0.286141, 0.015696,-0.173308, 0.020550, 0.097433,0.050703, -0.019435, 0.067063,0.166618, -0.021335, 0.066213,0.050703, -0.019435, 0.067063,-0.065212, -0.017535, 0.067913,0.166634, -0.019435, 0.066213,0.148647, -0.442795, -0.003708,0.167565, -0.858342, -0.070052,0.204589, -0.932916, 0.120606,-0.065228, -0.019435, 0.067913,-0.092327, -0.435155, 0.002785,-0.149879, -0.855868, -0.070571,-0.209391, -0.932588, 0.123099
0.049019, -0.019538, 0.067754,0.049019, -0.019538, 0.067754,0.052401, 0.283799, 0.022553,0.055782, 0.587137, -0.022648,0.082970, 0.813348, 0.051066,0.087837, 0.791143, 0.078094,0.055782, 0.587137, -0.022648,0.245748, 0.576589, -0.039616,0.288370, 0.255848, -0.021677,0.246966, 0.014299, 0.081803,0.055782, 0.587137, -0.022648,-0.134177, 0.597864, -0.005707,-0.189181, 0.286272, 0.014943,-0.175261, 0.020870, 0.097413,0.049019, -0.019538, 0.067754,0.164938, -0.021347, 0.067287,0.049019, -0.019538, 0.067754,-0.066900, -0.017729, 0.068221,0.164952, -0.019538, 0.067287,0.147357, -0.442757, -0.003577,0.167800, -0.858205, -0.070095,0.204412, -0.932162, 0.120883,-0.066914, -0.019538, 0.068221,-0.093894, -0.435191, 0.002619,-0.150247, -0.856045, -0.070865,-0.209654, -0.932937, 0.122769
0.047641, -0.019484, 0.068572,0.047641, -0.019484, 0.068572,0.050881, 0.283791, 0.022943,0.054121, 0.587066, -0.022686,0.081114, 0.813358, 0.050852,0.086160, 0.791185, 0.077874,0.054121, 0.587066, -0.022686,0.244074, 0.576297, -0.039665,0.286518, 0.255590, -0.020728,0.245919, 0.014367, 0.083827,0.054121, 0.587066, -0.022686,-0.135824, 0.598013, -0.005734,-0.190682, 0.286361, 0.014382,-0.176860, 0.021199, 0.097638,0.047641, -0.019484, 0.068572,0.163562, -0.021213, 0.068511,0.047641, -0.019484, 0.068572,-0.068280, -0.017755, 0.068634,0.163575, -0.019484, 0.068510,0.145955, -0.442532, -0.003362,0.167961, -0.857865, -0.070099,0.204114, -0.931264, 0.121180,-0.068293, -0.019484, 0.068634,-0.095448, -0.435049, 0.002548,-0.150453, -0.856068, -0.071011,-0.209760, -0.933158, 0.122574
0.046573, -0.019227, 0.069202,0.046573, -0.019227, 0.069202,0.049325, 0.283999, 0.023220,0.052076, 0.587226, -0.022762,0.079179, 0.813519, 0.050733,0.084262, 0.791409, 0.077800,0.052076, 0.587226, -0.022762,0.241991, 0.576451, -0.040152,0.284253, 0.255837, -0.019333,0.245048, 0.014563, 0.085635,0.052076, 0.587226, -0.022762,-0.137832, 0.598179, -0.005400,-0.192923, 0.286536, 0.014204,-0.178567, 0.021692, 0.098379,0.046573, -0.019227, 0.069202,0.162494, -0.020923, 0.069420,0.046573, -0.019227, 0.069202,-0.069348, -0.017531, 0.068984,0.162507, -0.019227, 0.069420,0.144860, -0.442176, -0.003029,0.168136, -0.857391, -0.070064,0.203906, -0.930301, 0.121474,-0.069361, -0.019227, 0.068984,-0.096911, -0.434703, 0.002506,-0.150721, -0.855867, -0.071107,-0.209779, -0.932981, 0.122546
0.045450, -0.018827, 0.069350,0.045450, -0.018827, 0.069350,0.047690, 0.284389, 0.023269,0.049930, 0.587604, -0.022812,0.077233, 0.813875, 0.050676,0.082157, 0.791849, 0.077840,0.049930, 0.587604, -0.022812,0.239790, 0.576971, -0.040874,0.282009, 0.256471, -0.018280,0.244238, 0.015225, 0.087275,0.049930, 0.587604, -0.022812,-0.139923, 0.598416, -0.004777,-0.195831, 0.286898, 0.014513,-0.180669, 0.022348, 0.099464,0.045450, -0.018827, 0.069350,0.161371, -0.020538, 0.069631,0.045450, -0.018827, 0.069350,-0.070471, -0.017116, 0.069069,0.161384, -0.018827, 0.069631,0.144096, -0.441828, -0.002597,0.168280, -0.856929, -0.070018,0.203841, -0.929395, 0.121728,-0.070484, -0.018827, 0.069069,-0.098126, -0.434272, 0.002438,-0.151076, -0.855538, -0.071217,-0.209759, -0.932431, 0.122637
0.043789, -0.018420, 0.069019,0.043789, -0.018420, 0.069019,0.045915, 0.284828, 0.023145,0.048042, 0.588075, -0.022730,0.075405, 0.814387, 0.050612,0.080069, 0.792441, 0.077887,0.048042, 0.588075, -0.022730,0.237857, 0.577590, -0.041347,0.280254, 0.257185, -0.017776,0.243222, 0.016508, 0.089331,0.048042, 0.588075, -0.022730,-0.141766, 0.598739, -0.004141,-0.198529, 0.287375, 0.015120,-0.182798, 0.022957, 0.100382,0.043789, -0.018420, 0.069019,0.159710, -0.020178, 0.069209,0.043789, -0.018420, 0.069019,-0.072132, -0.016662, 0.068829,0.159723, -0.018420, 0.069209,0.143371, -0.441615, -0.002094,0.168298, -0.856594, -0.069992,0.203858, -0.928751, 0.121870,-0.072145, -0.018420, 0.068829,-0.099191, -0.433909, 0.002226,-0.151365, -0.855290, -0.071326,-0.209719, -0.931849, 0.122759
0.041433, -0.018146, 0.068483,0.041433, -0.018146, 0.068483,0.043932, 0.285152, 0.022961,0.046431, 0.588450, -0.022560,0.073707, 0.814880, 0.050448,0.078077, 0.792994, 0.077819,0.046431, 0.588450, -0.022560,0.236230, 0.577992, -0.041353,0.279011, 0.257662, -0.017456,0.241703, 0.018102, 0.092032,0.046431, 0.588450, -0.022560,-0.143361, 0.599086, -0.003795,-0.200192, 0.287744, 0.015627,-0.184533, 0.023258, 0.100690,0.041433, -0.018146, 0.068483,0.157352, -0.019976, 0.068631,0.041433, -0.018146, 0.068483,-0.074486, -0.016316, 0.068335,0.157367, -0.018146, 0.068631,0.142480, -0.441575, -0.001600,0.168172, -0.856423, -0.070008,0.203875, -0.928492, 0.121861,-0.074501, -0.018146, 0.068335,-0.100401, -0.433708, 0.001728,-0.151510, -0.855291, -0.071407,-0.209689, -0.931560, 0.122845
0.038601, -0.018053, 0.068004,0.038601, -0.018053, 0.068004,0.041723, 0.285285, 0.022787,0.044845, 0.588622, -0.022430,0.072019, 0.815199, 0.050160,0.076061, 0.793349, 0.077611,0.044845, 0.588622, -0.022430,0.234656, 0.578065, -0.041048,0.277888, 0.257798, -0.017108,0.239634, 0.019492, 0.094763,0.044845, 0.588622, -0.022430,-0.144959, 0.599359, -0.003839,-0.200951, 0.287880, 0.015834,-0.186167, 0.023170, 0.100353,0.038601, -0.018053, 0.068004,0.154519, -0.019969, 0.068285,0.038601, -0.018053, 0.068004,-0.077317, -0.016137, 0.067723,0.154535, -0.018053, 0.068285,0.141445, -0.441655, -0.001257,0.167957, -0.856386, -0.070062,0.203825, -0.928547, 0.121742,-0.077333, -0.018053, 0.067723,-0.101802, -0.433681, 0.000988,-0.151585, -0.855543, -0.071454,-0.209678, -0.931583, 0.122913
0.035634, -0.018071, 0.067717,0.035634, -0.018071, 0.067717,0.039392, 0.285286, 0.022675,0.043150, 0.588642, -0.022368,0.070268, 0.815346, 0.049845,0.073962, 0.793520, 0.077364,0.043150, 0.588642, -0.022368,0.232988, 0.577975, -0.040647,0.276472, 0.257716, -0.017060,0.237321, 0.020414, 0.096620,0.043150, 0.588642, -0.022368,-0.146680, 0.599488, -0.004115,-0.201639, 0.287848, 0.015917,-0.188325, 0.022848, 0.099768,0.035634, -0.018071, 0.067717,0.151550, -0.020054, 0.068191,0.035634, -0.018071, 0.067717,-0.080282, -0.016088, 0.067243,0.151567, -0.018071, 0.068191,0.140344, -0.441764, -0.001118,0.167712, -0.856409, -0.070108,0.203721, -0.928767, 0.121595,-0.080299, -0.018071, 0.067243,-0.103124, -0.433763, 0.000325,-0.151695, -0.855874, -0.071483,-0.209644, -0.931688, 0.123016
0.032842, -0.018116, 0.067673,0.032842, -0.018116, 0.067673,0.037147, 0.285240, 0.022678,0.041452, 0.588596, -0.022318,0.068542, 0.815403, 0.049581,0.071935, 0.793597, 0.077154,0.041452, 0.588596, -0.022318,0.231324, 0.577922, -0.040243,0.274639, 0.257572, -0.017611,0.235203, 0.020911, 0.097302,0.041452, 0.588596, -0.022318,-0.148411, 0.599450, -0.004420,-0.202823, 0.287746, 0.016105,-0.191009, 0.022526, 0.099485,0.032842, -0.018116, 0.067673,0.148758, -0.020113, 0.068163,0.032842, -0.018116, 0.067673,-0.083074, -0.016119, 0.067183,0.148775, -0.018116, 0.068163,0.139160, -0.441870, -0.001020,0.167500, -0.856431, -0.070118,0.203668, -0.929096, 0.121439,-0.083091, -0.018116, 0.067183,-0.104203, -0.433863, 0.000047,-0.151896, -0.856113, -0.071536,-0.209578, -0.931720, 0.123122
0.030480, -0.018172, 0.067816,0.030480, -0.018172, 0.067816,0.035184, 0.285172, 0.022778,0.039888, 0.588516, -0.022260,0.066995, 0.815412, 0.049351,0.070191, 0.793624, 0.076962,0.039888, 0.588516, -0.022260,0.229795, 0.577929, -0.039856,0.272613, 0.257436, -0.018313,0.233473, 0.021095, 0.097355,0.039888, 0.588516, -0.022260,-0.150011, 0.599282, -0.004691,-0.204399, 0.287614, 0.016436,-0.193594, 0.022366, 0.099863,0.030480, -0.018172, 0.067816,0.146397, -0.020131, 0.068062,0.030480, -0.018172, 0.067816,-0.085437, -0.016213, 0.067570,0.146414, -0.018172, 0.068062,0.137828, -0.442013, -0.000719,0.167384, -0.856439, -0.070119,0.203699, -0.929538, 0.121245,-0.085454, -0.018172, 0.067570,-0.105175, -0.433943, 0.000156,-0.152172, -0.856235, -0.071633,-0.209519, -0.931779, 0.123149
0.028658, -0.018241, 0.067970,0.028658, -0.018241, 0.067970,0.033556, 0.285090, 0.022865,0.038454, 0.588421, -0.022240,0.065685, 0.815378, 0.049129,0.068774, 0.793604, 0.076763,0.038454, 0.588421, -0.022240,0.228391, 0.577935, -0.039567,0.270732, 0.257347, -0.018500,0.231981, 0.021046, 0.097380,0.038454, 0.588421, -0.022240,-0.151476, 0.599086, -0.004940,-0.206015, 0.287492, 0.016865,-0.195648, 0.022387, 0.100803,0.028658, -0.018241, 0.067970,0.144576, -0.020146, 0.067855,0.028658, -0.018241, 0.067970,-0.087260, -0.016336, 0.068084,0.144592, -0.018241, 0.067856,0.136378, -0.442211, -0.000174,0.167342, -0.856434, -0.070169,0.203649, -0.930011, 0.121014,-0.087276, -0.018241, 0.068084,-0.106189, -0.434005, 0.000401,-0.152450, -0.856321, -0.071727,-0.209463, -0.932038, 0.123086
